Tanggal,TMA Realisasi_masl,GHI_,Turbines
3/6/2008,101.09,4.5806,78.49
3/7/2008,101.09,5.4847,78.62
3/8/2008,101.1,3.0343,78.83
3/9/2008,101.08,5.4653,78.64
3/10/2008,101.21,5.1214,73.49
3/11/2008,101.44,5.4468,78.61
3/12/2008,101.55,5.6755,77.51
3/13/2008,101.68,3.5822,59.37
3/14/2008,101.76,4.9416,65.64
3/15/2008,101.92,5.0414,78.36
3/16/2008,102.02,5.7787,78.67
3/17/2008,102.1,5.6213,78.50
3/18/2008,102.37,5.0102,78.56
3/19/2008,102.63,4.3186,74.60
3/20/2008,102.84,4.4544,78.74
3/21/2008,103.24,5.2205,62.72
3/22/2008,103.43,4.6798,76.18
3/23/2008,103.65,4.3721,62.36
3/24/2008,103.82,4.843,76.12
3/25/2008,104.17,4.6512,78.08
3/26/2008,104.37,5.6292,105.47
3/27/2008,104.59,4.9253,94.26
3/28/2008,104.85,5.1199,96.74
3/29/2008,105,5.5027,99.18
3/30/2008,105.13,4.1789,109.84
3/31/2008,105.17,3.984,115.84
4/1/2008,105.35,4.8758,118.37
4/2/2008,105.49,6.0264,110.02
4/3/2008,105.73,6.0482,119.02
4/4/2008,105.88,5.6251,120.15
4/5/2008,106,4.7592,115.24
4/6/2008,106.08,5.43,120.84
4/7/2008,106.16,5.6633,105.10
4/8/2008,106.38,4.5024,120.73
4/9/2008,106.53,5.7814,104.07
4/10/2008,106.71,5.7456,120.23
4/11/2008,106.75,4.2833,119.37
4/12/2008,106.77,3.1094,120.04
4/13/2008,106.77,3.6886,120.25
4/14/2008,106.76,4.1976,120.18
4/15/2008,106.89,5.461,117.76
4/16/2008,107.03,5.4211,120.34
4/17/2008,107.18,4.7758,121.45
4/18/2008,107.27,4.8348,121.75
4/19/2008,107.29,4.379,114.72
4/20/2008,107.44,4.5312,117.16
4/21/2008,107.41,3.3814,111.94
4/22/2008,107.44,2.6179,117.77
4/23/2008,107.48,1.8782,105.16
4/24/2008,107.56,4.2266,105.15
4/25/2008,107.55,4.7098,121.16
4/26/2008,107.52,5.1288,121.32
4/27/2008,107.45,6.1548,111.99
4/28/2008,107.37,6.1452,118.62
4/29/2008,107.38,5.2663,115.62
4/30/2008,107.4,4.6711,101.80
5/1/2008,107.42,4.1998,115.15
5/2/2008,107.37,4.4506,117.74
5/3/2008,107.33,5.3712,118.41
5/4/2008,107.31,5.1886,107.60
5/5/2008,107.32,5.04,115.84
5/6/2008,107.42,4.5096,105.51
5/7/2008,107.5,4.9334,94.94
5/8/2008,107.58,5.5164,116.08
5/9/2008,107.51,5.5598,116.06
5/10/2008,107.5,4.9747,120.35
5/11/2008,107.52,5.0609,111.14
5/12/2008,107.39,5.8126,116.60
5/13/2008,107.39,5.2025,117.45
5/14/2008,107.39,5.2207,118.88
5/15/2008,107.39,4.1894,106.78
5/16/2008,107.38,5.5548,117.59
5/17/2008,107.33,5.2207,119.83
5/18/2008,107.24,5.2243,118.71
5/19/2008,107.17,5.3129,116.89
5/20/2008,107.11,4.7573,114.88
5/21/2008,107.08,4.9666,112.67
5/22/2008,107.05,5.3705,111.98
5/23/2008,106.96,5.1912,112.33
5/24/2008,106.88,5.5872,112.93
5/25/2008,106.77,5.5015,112.22
5/26/2008,106.66,5.8466,100.11
5/27/2008,106.6,5.551,111.69
5/28/2008,106.53,5.8025,109.84
5/29/2008,106.44,5.5822,108.67
5/30/2008,106.34,5.281,105.96
5/31/2008,106.22,4.1566,101.97
6/1/2008,106.08,4.331,108.31
6/2/2008,105.94,4.662,102.33
6/3/2008,105.82,5.1463,93.21
6/4/2008,105.75,4.7134,72.66
6/5/2008,105.63,4.9409,89.48
6/6/2008,105.47,4.0296,110.74
6/7/2008,105.33,5.3167,111.15
6/8/2008,105.15,4.4791,110.93
6/9/2008,104.97,4.3037,107.21
6/10/2008,104.85,3.8506,101.41
6/11/2008,104.74,3.0943,104.04
6/12/2008,104.65,4.385,102.80
6/13/2008,104.55,4.2312,95.15
6/14/2008,104.41,2.5135,106.01
6/15/2008,104.255,3.6101,108.27
6/16/2008,104.11,4.8377,108.72
6/17/2008,104,5.4343,103.21
6/18/2008,103.88,5.7245,101.23
6/19/2008,103.74,5.4367,90.52
6/20/2008,103.58,5.8145,105.85
6/21/2008,103.43,5.719,102.57
6/22/2008,103.3,5.6806,104.60
6/23/2008,103.2,5.753,98.39
6/24/2008,103.1,5.3861,97.65
6/25/2008,102.97,5.4442,92.45
6/26/2008,102.88,5.2176,96.85
6/27/2008,102.74,5.0491,94.17
6/28/2008,102.61,4.8595,85.33
6/29/2008,102.53,4.6831,57.50
6/30/2008,102.5,5.159,64.39
7/1/2008,102.45,5.3633,93.75
7/2/2008,102.38,5.6057,81.96
7/3/2008,102.34,5.5046,65.78
7/4/2008,102.29,4.2053,69.73
7/5/2008,102.23,5.5711,100.99
7/6/2008,102.16,5.8447,66.38
7/7/2008,102.07,5.898,71.74
7/8/2008,101.97,5.7624,102.12
7/9/2008,101.87,5.7312,83.98
7/10/2008,101.76,5.2574,103.36
7/11/2008,101.64,5.1562,96.27
7/12/2008,101.55,5.3623,106.22
7/13/2008,101.46,5.6772,94.96
7/14/2008,101.35,5.61,98.34
7/15/2008,101.28,5.5584,105.08
7/16/2008,101.18,5.2034,101.58
7/17/2008,101.06,5.9074,95.93
7/18/2008,100.97,5.6815,76.19
7/19/2008,100.89,5.7912,110.58
7/20/2008,100.77,6.0437,92.38
7/21/2008,100.69,5.772,107.53
7/22/2008,100.56,5.4994,76.16
7/23/2008,100.45,5.3347,76.73
7/24/2008,100.35,5.6734,86.28
7/25/2008,100.26,5.9016,106.71
7/26/2008,100.21,4.7242,100.10
7/27/2008,100.16,5.1744,107.69
7/28/2008,100.07,5.7295,109.65
7/29/2008,100,5.2212,117.44
7/30/2008,99.95,5.8202,87.44
7/31/2008,99.89,5.5354,88.99
8/1/2008,99.8,5.5992,114.77
8/2/2008,99.71,4.979,98.08
8/3/2008,99.56,5.8416,77.44
8/4/2008,99.43,5.8896,78.07
8/5/2008,99.31,6.0682,86.69
8/6/2008,99.14,4.8271,64.27
8/7/2008,99.01,6.367,42.83
8/8/2008,98.92,5.9981,61.68
8/9/2008,98.84,5.8286,84.62
8/10/2008,98.72,3.7092,77.22
8/11/2008,98.61,4.6502,83.28
8/12/2008,98.5,3.4066,82.43
8/13/2008,98.4,3.8587,78.71
8/14/2008,98.29,4.7122,79.79
8/15/2008,98.19,4.435,105.72
8/16/2008,98.09,5.7482,115.50
8/17/2008,97.99,6.0406,117.83
8/18/2008,97.92,4.4342,117.86
8/19/2008,97.8,5.1972,108.26
8/20/2008,97.71,4.3354,124.45
8/21/2008,97.65,5.6304,124.18
8/22/2008,97.54,5.1878,123.98
8/23/2008,97.41,4.5845,124.46
8/24/2008,97.33,4.8353,123.52
8/25/2008,97.24,4.7606,123.70
8/26/2008,97.22,4.4318,123.49
8/27/2008,97.26,4.7911,123.56
8/28/2008,97.2,4.4458,123.22
8/29/2008,97.23,4.1318,120.15
8/30/2008,97.18,4.5737,125.59
8/31/2008,97.15,4.5895,129.25
9/1/2008,97.15,4.9762,130.01
9/2/2008,97.17,5.693,130.45
9/3/2008,97.25,5.4122,128.81
9/4/2008,97.26,5.3422,130.90
9/5/2008,97.34,6.103,124.67
9/6/2008,97.36,5.5584,131.81
9/7/2008,97.44,4.7779,131.83
9/8/2008,97.45,4.9874,132.48
9/9/2008,97.59,5.6386,131.24
9/10/2008,97.67,5.2308,118.44
9/11/2008,97.73,5.153,109.32
9/12/2008,97.71,4.8142,132.77
9/13/2008,97.64,4.0694,132.17
9/14/2008,97.58,4.3224,135.26
9/15/2008,97.51,6.6468,133.30
9/16/2008,97.46,6.5177,132.79
9/17/2008,97.4,6.6077,113.73
9/18/2008,97.34,6.9134,130.32
9/19/2008,97.31,6.3569,133.33
9/20/2008,97.24,6.6475,133.79
9/21/2008,97.12,6.263,133.38
9/22/2008,97.04,6.4757,131.80
9/23/2008,96.94,6.8676,130.84
9/24/2008,96.86,6.505,134.13
9/25/2008,96.79,6.511,124.64
9/26/2008,96.7,5.9688,132.47
9/27/2008,96.59,6.457,114.21
9/28/2008,96.47,6.3053,136.51
9/29/2008,96.37,6.0818,135.26
9/30/2008,96.28,6.3542,140.20
10/1/2008,96.17,5.3482,141.87
10/2/2008,96.1,5.3616,142.23
10/3/2008,96.03,6.0353,160.04
10/4/2008,95.91,5.7562,149.36
10/5/2008,95.77,4.8708,129.01
10/6/2008,95.74,5.7991,135.65
10/7/2008,95.64,5.2879,153.53
10/8/2008,95.52,3.2698,138.72
10/9/2008,95.41,6.0012,153.93
10/10/2008,95.25,6.307,136.99
10/11/2008,95.17,5.4019,113.62
10/12/2008,95.06,6.1615,132.43
10/13/2008,94.93,5.7343,132.44
10/14/2008,94.79,6.1147,135.82
10/15/2008,94.68,6.5023,134.21
10/16/2008,94.56,5.9222,133.17
10/17/2008,94.43,5.5303,134.80
10/18/2008,94.35,6.5592,134.08
10/19/2008,94.25,5.8318,135.64
10/20/2008,94.14,6.2515,135.38
10/21/2008,94.01,6.1421,126.18
10/22/2008,93.91,4.637,130.39
10/23/2008,93.82,2.8049,134.43
10/24/2008,93.78,2.7391,138.73
10/25/2008,93.67,4.0109,159.46
10/26/2008,93.58,5.0201,157.67
10/27/2008,93.49,3.6024,163.57
10/28/2008,93.45,4.7467,162.52
10/29/2008,93.5,3.8314,154.06
10/30/2008,93.45,4.9318,161.94
10/31/2008,93.42,6.3079,152.81
11/1/2008,93.39,4.7126,147.12
11/2/2008,93.31,5.1982,154.26
11/3/2008,93.39,4.2103,145.32
11/4/2008,93.37,4.9586,151.52
11/5/2008,93.29,4.6819,147.34
11/6/2008,93.33,5.0189,161.93
11/7/2008,93.46,3.5472,157.28
11/8/2008,93.5,4.9075,155.13
11/9/2008,93.57,4.7762,151.57
11/10/2008,93.73,4.428,166.37
11/11/2008,93.9,5.4924,163.56
11/12/2008,94.04,5.3513,168.57
11/13/2008,94.16,5.1751,163.74
11/14/2008,94.1,4.8535,170.96
11/15/2008,94.08,4.709,171.71
11/16/2008,94.18,4.9385,170.90
11/17/2008,94.4,3.5758,163.55
11/18/2008,94.54,3.5964,174.53
11/19/2008,94.66,3.2014,172.22
11/20/2008,94.78,3.7634,161.35
11/21/2008,94.95,5.2502,157.49
11/22/2008,95.26,4.2665,162.22
11/23/2008,95.33,4.8022,172.61
11/24/2008,95.48,3.8498,164.36
11/25/2008,95.51,4.795,179.10
11/26/2008,95.66,3.6629,169.90
11/27/2008,95.85,5.7444,178.31
11/28/2008,96.05,6.2803,178.18
11/29/2008,96.16,6.1718,177.07
11/30/2008,96.36,5.2718,177.24
12/1/2008,96.52,5.5152,175.13
12/2/2008,96.99,4.926,164.68
12/3/2008,97.27,5.4634,177.29
12/4/2008,97.53,4.8391,179.46
12/5/2008,97.88,6.1562,181.35
12/6/2008,98.34,5.6134,191.21
12/7/2008,98.6,4.9716,203.76
12/8/2008,98.77,4.6639,197.05
12/9/2008,98.92,2.4026,194.98
12/10/2008,99.2,3.4608,213.71
12/11/2008,99.45,3.1651,217.09
12/12/2008,99.6,4.7558,212.41
12/13/2008,99.71,5.3208,224.70
12/14/2008,99.84,4.3502,222.57
12/15/2008,99.97,3.7034,215.64
12/16/2008,100.08,4.776,217.70
12/17/2008,100.26,5.4679,212.02
12/18/2008,100.5,4.5718,211.15
12/19/2008,100.65,4.3339,192.87
12/20/2008,100.8,2.3796,209.21
12/21/2008,100.83,4.3406,163.04
12/22/2008,100.88,4.6481,183.83
12/23/2008,101.02,1.6673,202.18
12/24/2008,101.07,5.946,209.24
12/25/2008,101.13,3.522,205.54
12/26/2008,101.13,4.7681,157.33
12/27/2008,101.27,5.4372,207.83
12/28/2008,101.27,6.047,194.55
12/29/2008,101.27,4.6174,182.82
12/30/2008,101.3,4.8977,156.40
12/31/2008,101.37,4.8854,151.91
1/1/2009,101.39,4.7326,151.91
1/2/2009,101.36,6.192,171.17
1/3/2009,101.36,6.649,160.41
1/4/2009,101.32,7.085,163.49
1/5/2009,101.3,5.669,145.50
1/6/2009,101.35,5.5493,174.78
1/7/2009,101.25,4.3248,178.53
1/8/2009,101.14,3.3456,170.01
1/9/2009,101.16,2.7173,165.43
1/10/2009,101.03,3.6487,162.32
1/11/2009,100.88,2.9582,159.37
1/12/2009,100.78,2.7,149.91
1/13/2009,100.76,1.1011,141.27
1/14/2009,101.04,1.848,129.05
1/15/2009,101.27,2.9599,104.21
1/16/2009,101.3,3.7646,126.58
1/17/2009,101.28,4.3906,129.58
1/18/2009,101.22,4.9603,132.56
1/19/2009,101.14,3.3778,123.39
1/20/2009,101.17,4.8377,119.80
1/21/2009,101.2,5.3976,117.04
1/22/2009,101.17,5.3669,105.63
1/23/2009,101.17,5.8975,122.69
1/24/2009,101.1,4.8197,123.82
1/25/2009,101.09,4.9843,115.80
1/26/2009,101.06,3.0012,113.92
1/27/2009,101,3.2942,89.85
1/28/2009,100.99,4.735,111.90
1/29/2009,100.96,3.7891,121.57
1/30/2009,100.94,2.8526,115.22
1/31/2009,100.91,4.0802,110.51
2/1/2009,100.82,2.976,123.27
2/2/2009,100.76,1.9673,101.50
2/3/2009,100.77,2.7041,83.72
2/4/2009,100.8,2.7588,101.64
2/5/2009,100.73,2.2946,117.16
2/6/2009,100.78,2.849,111.71
2/7/2009,100.89,3.6194,112.48
2/8/2009,100.96,3.6077,114.19
2/9/2009,101.09,2.8445,113.90
2/10/2009,101.27,5.143,113.75
2/11/2009,101.43,3.7807,113.67
2/12/2009,101.58,4.2792,109.31
2/13/2009,101.69,5.1089,117.33
2/14/2009,101.79,5.7391,92.47
2/15/2009,101.73,4.3613,91.40
2/16/2009,101.83,3.6854,99.04
2/17/2009,101.91,5.6518,104.87
2/18/2009,101.98,4.009,112.48
2/19/2009,102.04,4.6385,115.14
2/20/2009,102.15,5.035,114.46
2/21/2009,102.25,5.1293,111.73
2/22/2009,102.34,4.913,113.22
2/23/2009,102.38,4.6922,118.93
2/24/2009,102.42,4.9615,123.03
2/25/2009,102.48,4.2569,122.78
2/26/2009,102.52,4.9363,129.00
2/27/2009,102.53,4.1861,138.83
2/28/2009,102.58,2.5042,120.83
3/1/2009,102.77,4.6039,99.25
3/2/2009,102.82,6.0871,119.12
3/3/2009,103.11,5.9734,126.16
3/4/2009,103.17,5.189,133.61
3/5/2009,103.3,5.1238,117.26
3/6/2009,103.4,5.2318,121.43
3/7/2009,103.5,4.3123,128.71
3/8/2009,103.75,5.4578,137.29
3/9/2009,103.82,4.7059,123.01
3/10/2009,103.92,5.1182,118.85
3/11/2009,104.04,6.2825,122.33
3/12/2009,104.19,6.4867,120.64
3/13/2009,104.28,5.9287,135.98
3/14/2009,104.47,4.8605,103.98
3/15/2009,104.86,5.7317,118.73
3/16/2009,105.03,6.8489,128.46
3/17/2009,105.35,7.1906,143.44
3/18/2009,105.69,6.7402,155.18
3/19/2009,105.78,5.7305,140.36
3/20/2009,105.88,5.8766,141.48
3/21/2009,105.91,5.6117,140.31
3/22/2009,105.86,5.3201,133.58
3/23/2009,105.81,4.9927,138.74
3/24/2009,105.89,5.9899,149.04
3/25/2009,106.12,5.5037,130.76
3/26/2009,106.25,5.7461,162.70
3/27/2009,106.24,6.0859,153.87
3/28/2009,106.37,5.1684,159.60
3/29/2009,106.4,4.9296,159.99
3/30/2009,106.41,5.9863,155.58
3/31/2009,106.52,5.4746,166.59
4/1/2009,106.53,5.3678,143.64
4/2/2009,106.63,5.5889,190.25
4/3/2009,106.71,5.569,184.57
4/4/2009,106.85,4.0366,160.98
4/5/2009,106.8,4.8454,183.91
4/6/2009,106.77,3.1118,177.11
4/7/2009,106.86,4.2326,168.94
4/8/2009,106.99,2.5166,184.41
4/9/2009,107.22,5.2205,168.94
4/10/2009,107.22,3.3415,124.66
4/11/2009,107.16,5.5284,105.30
4/12/2009,107.16,4.0051,132.94
4/13/2009,107.04,4.8041,145.83
4/14/2009,107.11,4.7074,147.16
4/15/2009,107.26,5.4348,131.18
4/16/2009,107.29,4.441,121.22
4/17/2009,107.3,5.8426,115.98
4/18/2009,107.17,6.4546,131.42
4/19/2009,107.05,5.2286,133.60
4/20/2009,107,3.9634,139.34
4/21/2009,106.96,5.5282,117.79
4/22/2009,107.09,4.9231,141.46
4/23/2009,107.17,4.8977,139.18
4/24/2009,107.24,3.5606,137.88
4/25/2009,107.31,5.7031,131.92
4/26/2009,107.19,5.9141,149.52
4/27/2009,107.09,5.3758,141.87
4/28/2009,107.06,5.6508,143.35
4/29/2009,107.07,5.9201,143.94
4/30/2009,107.06,5.407,125.89
5/1/2009,107.08,5.7946,147.88
5/2/2009,107.01,5.3861,159.90
5/3/2009,106.99,5.3114,144.45
5/4/2009,107,5.3654,142.74
5/5/2009,107.07,5.3633,150.88
5/6/2009,107.15,4.8065,157.26
5/7/2009,107.2,4.5936,174.80
5/8/2009,107.2,3.7898,152.54
5/9/2009,107.22,3.6636,157.96
5/10/2009,107.04,4.2372,141.89
5/11/2009,107.01,2.2214,186.70
5/12/2009,107.08,4.5192,164.95
5/13/2009,107.32,4.771,167.21
5/14/2009,107.35,2.3186,200.63
5/15/2009,107.27,4.1249,211.19
5/16/2009,107.13,3.6996,225.87
5/17/2009,106.96,5.0321,176.13
5/18/2009,106.92,4.3003,171.24
5/19/2009,106.93,4.4822,171.49
5/20/2009,106.95,4.4585,181.06
5/21/2009,107.07,4.3339,188.47
5/22/2009,106.98,4.8854,200.50
5/23/2009,106.99,4.091,215.75
5/24/2009,106.93,5.0902,209.02
5/25/2009,106.85,5.5346,217.45
5/26/2009,106.94,4.723,183.88
5/27/2009,107.04,5.7264,207.38
5/28/2009,107.06,5.2008,205.30
5/29/2009,107.03,5.171,210.30
5/30/2009,107,5.2382,178.72
5/31/2009,106.92,5.3136,154.66
6/1/2009,106.85,4.6824,198.63
6/2/2009,106.74,4.991,215.38
6/3/2009,106.77,4.5797,185.24
6/4/2009,106.77,4.8115,213.46
6/5/2009,106.89,4.6522,168.00
6/6/2009,107.05,5.0146,190.63
6/7/2009,106.99,4.7585,187.46
6/8/2009,106.94,3.9108,197.64
6/9/2009,107,3.15,226.79
6/10/2009,107.04,4.4626,207.09
6/11/2009,107.1,4.4062,208.60
6/12/2009,107.06,4.8242,229.93
6/13/2009,106.99,4.8919,217.01
6/14/2009,106.87,4.9322,232.06
6/15/2009,106.77,4.729,177.62
6/16/2009,106.73,4.0728,209.20
6/17/2009,106.69,4.9555,213.71
6/18/2009,106.78,5.0124,232.78
6/19/2009,106.82,5.327,208.29
6/20/2009,106.79,5.3263,218.30
6/21/2009,106.7,5.7823,226.63
6/22/2009,106.54,5.6246,210.47
6/23/2009,106.61,5.2097,170.93
6/24/2009,106.59,3.8114,224.51
6/25/2009,106.49,4.9001,200.75
6/26/2009,106.4,5.3194,178.56
6/27/2009,106.34,4.9807,196.38
6/28/2009,106.24,4.9723,160.98
6/29/2009,106.14,3.9545,197.57
6/30/2009,106.09,5.1168,192.96
7/1/2009,106,4.8746,191.31
7/2/2009,105.98,5.4118,199.30
7/3/2009,105.86,4.8922,199.15
7/4/2009,105.81,4.2991,200.43
7/5/2009,105.73,5.0522,200.55
7/6/2009,105.61,4.9303,205.53
7/7/2009,105.6,5.8692,211.12
7/8/2009,105.57,5.3962,191.04
7/9/2009,105.53,5.3678,210.09
7/10/2009,105.49,5.7086,201.05
7/11/2009,105.41,5.8325,202.41
7/12/2009,105.25,5.9225,202.23
7/13/2009,105.1,5.814,201.79
7/14/2009,104.99,5.6491,196.50
7/15/2009,104.96,5.3102,172.40
7/16/2009,104.98,5.0436,178.45
7/17/2009,104.94,5.5224,184.05
7/18/2009,104.95,5.3748,170.50
7/19/2009,104.85,5.4007,173.95
7/20/2009,104.73,5.3825,165.34
7/21/2009,104.63,5.4804,171.89
7/22/2009,104.61,5.2805,200.18
7/23/2009,104.59,4.8288,175.63
7/24/2009,104.57,4.3606,191.95
7/25/2009,104.54,3.683,191.09
7/26/2009,104.44,3.8489,194.95
7/27/2009,104.33,6.1538,186.56
7/28/2009,104.28,6.324,173.32
7/29/2009,104.27,6.3122,177.93
7/30/2009,104.22,6.3528,194.83
7/31/2009,104.14,6.0113,199.44
8/1/2009,104.07,6.2606,199.68
8/2/2009,103.84,5.5128,185.42
8/3/2009,103.67,6.2086,193.26
8/4/2009,103.51,5.3837,197.17
8/5/2009,103.35,5.395,202.59
8/6/2009,103.2,5.7631,197.24
8/7/2009,103.04,5.7862,198.30
8/8/2009,102.9,5.0134,186.53
8/9/2009,102.7,5.4854,197.73
8/10/2009,102.52,5.4972,197.48
8/11/2009,102.39,5.0741,192.41
8/12/2009,102.33,5.0976,187.79
8/13/2009,102.28,4.6315,186.09
8/14/2009,102.2,5.1804,188.89
8/15/2009,101.99,5.2433,195.55
8/16/2009,101.84,5.227,186.04
8/17/2009,101.67,5.3076,177.65
8/18/2009,101.57,5.4655,176.72
8/19/2009,101.49,6.3895,190.18
8/20/2009,101.46,6.5796,189.61
8/21/2009,101.38,6.0662,184.81
8/22/2009,101.27,6.3168,182.37
8/23/2009,101.18,6.186,180.72
8/24/2009,101.03,5.8346,174.01
8/25/2009,101.01,6.0526,178.60
8/26/2009,100.94,5.6621,177.91
8/27/2009,100.88,5.2594,181.15
8/28/2009,100.87,5.6405,183.13
8/29/2009,100.84,5.3383,183.00
8/30/2009,100.71,5.8246,182.45
8/31/2009,100.62,6.2474,182.00
9/1/2009,100.58,5.8723,177.26
9/2/2009,100.58,4.9906,181.01
9/3/2009,100.5,5.7559,180.69
9/4/2009,100.43,5.4019,166.86
9/5/2009,100.39,5.0818,146.75
9/6/2009,100.26,6.5731,148.53
9/7/2009,100.12,6.9797,154.68
9/8/2009,100.08,6.9101,152.30
9/9/2009,100,6.2916,160.90
9/10/2009,99.98,5.8548,143.02
9/11/2009,99.96,6.0994,151.29
9/12/2009,99.94,6.6122,153.94
9/13/2009,99.86,6.4018,142.39
9/14/2009,99.72,6.7723,158.10
9/15/2009,99.63,5.2656,146.69
9/16/2009,99.57,3.9036,148.69
9/17/2009,99.6,5.1586,147.88
9/18/2009,99.51,5.6866,138.50
9/19/2009,99.44,5.6004,131.90
9/20/2009,99.43,6.0874,136.14
9/21/2009,99.44,6.2234,148.61
9/22/2009,99.34,5.7091,146.17
9/23/2009,99.26,5.7806,140.72
9/24/2009,99.21,6.0497,143.61
9/25/2009,99.11,6.7032,140.38
9/26/2009,99.02,6.9746,141.18
9/27/2009,98.93,7.3337,146.28
9/28/2009,98.87,7.2098,140.79
9/29/2009,98.8,6.5268,142.30
9/30/2009,98.71,4.5972,108.13
10/1/2009,98.6,5.8627,141.92
10/2/2009,98.6,5.5006,150.86
10/3/2009,98.57,4.8175,144.62
10/4/2009,98.5,4.5094,155.58
10/5/2009,98.45,4.1064,157.37
10/6/2009,98.45,4.5022,156.25
10/7/2009,98.52,4.9046,156.20
10/8/2009,98.55,5.0268,156.84
10/9/2009,98.6,6.3115,163.24
10/10/2009,98.61,5.2066,155.65
10/11/2009,98.54,5.8874,156.90
10/12/2009,98.46,4.9903,155.55
10/13/2009,98.43,4.4494,148.73
10/14/2009,98.43,5.8044,142.59
10/15/2009,98.45,5.8051,142.45
10/16/2009,98.57,6.3946,141.92
10/17/2009,98.59,7.0642,134.98
10/18/2009,98.57,7.0267,142.23
10/19/2009,98.52,7.1364,138.30
10/20/2009,98.47,7.1035,142.22
10/21/2009,98.57,6.1954,149.79
10/22/2009,98.57,5.9846,149.99
10/23/2009,98.59,5.4456,148.49
10/24/2009,98.49,4.7446,144.07
10/25/2009,98.35,5.6777,146.63
10/26/2009,98.23,5.3657,150.67
10/27/2009,98.15,5.215,147.96
10/28/2009,98.06,6.1634,149.15
10/29/2009,98.01,6.4255,150.61
10/30/2009,97.97,5.9686,153.35
10/31/2009,97.94,5.7864,141.30
11/1/2009,97.87,5.5625,147.35
11/2/2009,97.72,6.1927,148.84
11/3/2009,97.71,6.0137,147.54
11/4/2009,97.68,5.6568,147.15
11/5/2009,97.65,5.6585,149.32
11/6/2009,97.64,5.1139,148.06
11/7/2009,97.66,5.8721,140.96
11/8/2009,97.58,6.018,145.66
11/9/2009,97.47,5.2423,144.11
11/10/2009,97.46,4.4779,155.21
11/11/2009,97.46,5.2075,141.93
11/12/2009,97.52,4.1616,142.52
11/13/2009,97.44,3.6552,151.06
11/14/2009,97.45,5.3182,150.52
11/15/2009,97.37,4.9411,142.11
11/16/2009,97.29,3.8551,149.86
11/17/2009,97.23,3.9055,150.50
11/18/2009,97.22,3.0895,148.66
11/19/2009,97.2,4.933,145.50
11/20/2009,97.21,4.2307,136.08
11/21/2009,97.4,4.2862,137.28
11/22/2009,97.51,3.7308,154.13
11/23/2009,97.5,5.5099,157.44
11/24/2009,97.61,4.6454,160.79
11/25/2009,97.72,3.8455,166.81
11/26/2009,97.93,3.1646,153.50
11/27/2009,98.19,4.9152,149.81
11/28/2009,98.35,4.3006,149.13
11/29/2009,98.66,4.3661,155.80
11/30/2009,98.97,5.8188,146.31
12/1/2009,99.2,5.849,163.25
12/2/2009,99.22,5.2798,167.53
12/3/2009,99.33,6.1214,166.77
12/4/2009,99.38,5.7386,152.70
12/5/2009,99.44,4.6207,154.15
12/6/2009,99.49,4.6361,150.72
12/7/2009,99.44,5.2634,130.18
12/8/2009,99.53,5.7038,150.72
12/9/2009,99.54,5.3138,152.61
12/10/2009,99.56,5.5555,148.88
12/11/2009,99.64,6.2818,172.04
12/12/2009,99.59,5.7278,164.80
12/13/2009,99.47,5.6059,170.55
12/14/2009,99.34,4.9973,175.25
12/15/2009,99.26,3.5021,185.36
12/16/2009,99.19,5.4406,146.23
12/17/2009,99.27,4.8689,185.77
12/18/2009,99.18,5.1454,182.64
12/19/2009,99.09,6.4687,192.15
12/20/2009,99.03,5.3333,166.91
12/21/2009,99.01,4.3723,174.93
12/22/2009,99.04,2.916,194.34
12/23/2009,99.01,5.4343,188.21
12/24/2009,99.04,3.1973,184.64
12/25/2009,98.99,4.5955,192.95
12/26/2009,98.89,3.4066,158.94
12/27/2009,98.76,5.2781,167.82
12/28/2009,98.65,4.1722,89.44
12/29/2009,98.6,3.6924,171.76
12/30/2009,98.53,3.2167,161.97
12/31/2009,98.67,4.5461,169.50
1/1/2010,98.9,5.1643,148.72
1/2/2010,98.93,4.9022,148.41
1/3/2010,98.93,5.4163,150.57
1/4/2010,98.93,5.503,161.87
1/5/2010,99.09,5.0683,132.92
1/6/2010,99.34,4.4628,161.91
1/7/2010,99.63,5.3914,187.01
1/8/2010,99.67,3.5119,202.81
1/9/2010,99.56,3.1894,208.80
1/10/2010,99.45,3.9074,183.40
1/11/2010,99.34,5.0575,153.09
1/12/2010,99.46,4.2864,166.58
1/13/2010,99.34,3.3144,163.42
1/14/2010,99.4,3.4157,160.03
1/15/2010,99.4,3.5602,166.21
1/16/2010,99.37,2.6527,146.15
1/17/2010,99.39,2.6258,159.77
1/18/2010,99.26,5.135,153.11
1/19/2010,99.3,2.8714,143.11
1/20/2010,99.47,4.2259,139.81
1/21/2010,99.46,4.8946,148.91
1/22/2010,99.49,4.3447,147.38
1/23/2010,99.5,5.231,153.51
1/24/2010,99.45,5.6506,148.69
1/25/2010,99.4,4.481,144.26
1/26/2010,99.38,4.0272,147.75
1/27/2010,99.3,5.543,148.01
1/28/2010,99.22,5.3866,127.11
1/29/2010,99.12,5.3292,129.99
1/30/2010,99.12,4.9567,127.64
1/31/2010,99.1,4.2679,127.11
2/1/2010,99,4.2619,128.60
2/2/2010,99.06,4.5881,128.87
2/3/2010,99.14,5.3374,123.04
2/4/2010,99.59,5.669,126.48
2/5/2010,99.51,5.1643,137.35
2/6/2010,99.71,4.0025,115.16
